word_id,words,pron,letter_order,letter,type,meaning_cn,meaning_zh_
1092,闘う,たたかう,16,た,自五,奋战、斗争,奮戰、鬥爭
1093,叩く,たたく,16,た,他五,敲打,敲打
1094,正しい,ただしい,16,た,形,正确,正確
1095,畳,たたみ,16,た,名,榻榻米,榻榻米
1096,畳む,たたむ,16,た,他五,折迭,折疊
1097,漂う,ただよう,16,た,自五,飘荡,飄蕩
1098,立つ,たつ,16,た,自五,站立,站立
1099,絶つ,たつ,16,た,他五,断绝,斷絕
1100,断つ,たつ,16,た,他五,切断,切斷
1101,達する,たっする,16,た,サ変,到达,到達
1102,縦,たて,16,た,名,纵向,縱向
1103,立てる,たてる,16,た,他下一,建立,建立
1104,例えば,たとえば,16,た,副,例如,例如
1105,例える,たとえる,16,た,他下一,比喻、举例,比喻、舉例
1106,喩える,たとえる,16,た,他下一,比喻、举例,比喻、舉例
1107,辿る,たどる,16,た,他五,沿着,沿著
1108,棚,たな,16,た,名,架子,架子
1109,谷,たに,16,た,名,山谷,山谷
1110,種,たね,16,た,名,种类,種類
1111,楽しい,たのしい,16,た,形,快乐,快樂
1112,楽しむ,たのしむ,16,た,自他五,享受,享受
1113,頼む,たのむ,16,た,他五,请求,請求
1114,旅,たび,16,た,名,旅行,旅行
1115,度,たび,16,た,名,次数,次數
1116,度度,たびたび,16,た,副,经常,經常
1117,だぶだぶ,だぶだぶ,57,た,副，サ変,宽松,寬鬆
1118,多分,たぶん,16,た,副,大概,大概
1119,食べる,たべる,16,た,他下一,吃,吃
1120,玉,たま,16,た,名,球,球
1121,卵,たまご,16,た,名,鸡蛋,雞蛋
1122,騙す,だます,57,た,他五,欺骗,欺騙
1123,たまに,たまに,16,た,副,偶尔,偶爾
1124,溜まる,たまる,16,た,自五,积累,積累
1125,貯まる,たまる,16,た,自五,存款,存款
1126,黙る,だまる,57,た,自五,沉默,沉默
1127,為,ため,16,た,名,因为,因為
1128,駄目,だめ,57,た,形動,不行,不行
1129,試す,ためす,16,た,他五,尝试,嘗試
1130,保つ,たもつ,16,た,他五,保持,保持
1131,便り,たより,16,た,名,消息,消息
1132,頼る,たよる,16,た,他五,依赖,依賴
1133,だらしない,だらしない,57,た,形,邋遢,邋遢
1134,垂らす,たらす,16,た,他五,滴落,滴落
1135,足りる,たりる,16,た,自上一,足够,足夠
1136,怠い,だるい,57,た,形,疲倦,疲倦
1137,弛む,たるむ,16,た,自五,松弛,鬆弛
1138,誰,だれ,57,た,代,谁,誰
1139,単位,たんい,16,た,名,单位,單位
1140,単語,たんご,16,た,名,单词,單詞
1141,誕生,たんじょう,16,た,名，サ変,诞生,誕生
1142,男性,だんせい,57,た,名,男性,男性
1143,段段,だんだん,57,た,副,逐渐,逐漸
1144,血,ち,17,ち,名,血液,血液
1145,小さい,ちいさい,17,ち,形,小,小
1146,小さな,ちいさな,17,ち,連体,微小,微小
1147,知恵,ちえ,17,ち,名,智慧,智慧
1148,地下,ちか,17,ち,名,地下,地下
1149,近い,ちかい,17,ち,形,接近,接近
1150,誓う,ちかう,17,ち,他五,发誓,發誓
1151,違う,ちがう,17,ち,自五,不同,不同
1152,近頃,ちかごろ,17,ち,名,近来,近來
1153,力,ちから,17,ち,名,力量,力量
1154,遅刻,ちこく,17,ち,名，サ変,迟到,遲到
1155,知識,ちしき,17,ち,名,知识,知識
1156,地図,ちず,17,ち,名,地图,地圖
1157,父,ちち,17,ち,名,父亲,父親
1158,地方,ちほう,17,ち,名,地区,地區
1159,注意,ちゅうい,17,ち,名，サ変,注意,注意
1160,中央,ちゅうおう,17,ち,名,中央,中央
1161,中学校,ちゅうがっこう,17,ち,名,中学,中學
1162,抽象,ちゅうしょう,17,ち,名,抽象,抽象
1163,中心,ちゅうしん,17,ち,名,核心,核心
1164,注目,ちゅうもく,17,ち,名，サ変,关注,關注
1165,注文,ちゅうもん,17,ち,名，サ変,订单,訂單
1166,調査,ちょうさ,17,ち,名，サ変,调查,調查
1167,調子,ちょうし,17,ち,名,状态,狀態
1168,ちょうど,ちょうど,17,ち,副,正好,正好
1169,直接,ちょくせつ,17,ち,名，副,直接,直接
1170,ちょっと,ちょっと,17,ち,副,稍微,稍微
1171,地理,ちり,17,ち,名,地理,地理
1172,散る,ちる,17,ち,自五,散落,散落
1173,つい,つい,18,つ,副,刚刚,剛剛
1174,追加,ついか,18,つ,名，サ変,追加,追加
1175,追求,ついきゅう,18,つ,名，サ変,追求,追求
1176,一日,ついたち,18,つ,名,一天,一天
1177,就いて,ついて,18,つ,接,关于,關於
1178,序に,ついでに,18,つ,副,顺便,順便
1179,遂に,ついに,18,つ,副,最终,最終
1180,費やす,ついやす,18,つ,他五,耗费,耗費
1181,通学,つうがく,18,つ,名，サ変,上学,上學
1182,通勤,つうきん,18,つ,名，サ変,通勤,通勤
1183,通じる,つうじる,18,つ,自他上一,理解,理解
1184,使う,つかう,18,つ,他五,使用,使用
1185,掴む,つかむ,18,つ,他五,抓住,抓住
1186,疲れる,つかれる,18,つ,自下一,疲惫,疲憊
1187,月,つき,18,つ,名,月份,月份
1188,次,つぎ,18,つ,名,下一个,下一個
1189,尽きる,つきる,18,つ,自上一,用尽,用盡
1190,付く,つく,18,つ,他五,附着,附著
1191,就く,つく,18,つ,自五,就职,就職
1192,着く,つく,18,つ,自五,到达,到達
1193,突く,つく,18,つ,他五,戳、刺,戳、刺
1194,衝く,つく,18,つ,他五,猛击、撞击,猛擊、撞擊
1195,継ぐ,つぐ,18,つ,自五,继承,繼承
1196,机,つくえ,18,つ,名,书桌,書桌
1197,尽くす,つくす,18,つ,他五,竭尽,竭盡
1198,作る,つくる,18,つ,他五,制作,製作
1199,造る,つくる,18,つ,他五,建造,建造
1200,繕う,つくろう,18,つ,他五,修补,修補
1201,付ける,つける,18,つ,他下一,安装,安裝
1202,就ける,つける,18,つ,他下一,任命,任命
1203,着ける,つける,18,つ,他下一,穿戴,穿戴
1204,告げる,つげる,18,つ,他下一,通知,通知
1205,都合,つごう,18,つ,名，サ変,情况,情況
1206,伝える,つたえる,18,つ,他下一,传达,傳達
1207,伝わる,つたわる,18,つ,自五,传播,傳播
1208,土,つち,18,つ,名,土地,土地
1209,続く,つづく,18,つ,自五,持续,持續
1210,続ける,つづける,18,つ,他下一,继续,繼續
1211,包む,つつむ,18,つ,他五,包裹,包裹
1212,勤める,つとめる,18,つ,他下一,任职,任職
1213,努める,つとめる,18,つ,自下一,努力,努力
1214,繋がる,つながる,18,つ,他五,连结,連結
1215,常,つね,18,つ,名,平常,平常
1216,常に,つねに,18,つ,副,总是,總是
1217,募る,つのる,18,つ,自他五,招募,招募
1218,翼,つばさ,18,つ,名,翅膀,翅膀
1219,潰す,つぶす,18,つ,他五,压碎,壓碎
1220,潰れる,つぶれる,18,つ,自下一,破裂,破裂
1221,妻,つま,18,つ,名,妻子,妻子
1222,躓く,つまずく,18,つ,自五,绊倒,絆倒
1223,撮む,つまむ,18,つ,他五,抓取、夹取,抓取、夾取
1224,抓む,つまむ,18,つ,他五,捏、摘取,捏、摘取
1225,摘まむ,つまむ,18,つ,他五,溶解、融化,溶解、融化
1226,つまらない,つまらない,18,つ,形,无聊,無聊
1227,つまり,つまり,18,つ,副,也就是说,也就是說
1228,詰まる,つまる,18,つ,自五,堵塞,堵塞
1229,罪,つみ,18,つ,名,罪行,罪行
1230,積む,つむ,18,つ,他五,堆积,堆積
1231,摘む,つむ,18,つ,他五,摘取,摘取
1232,爪,つめ,18,つ,名,指甲,指甲
1233,冷たい,つめたい,18,つ,形,冰冷,冰冷
1234,詰める,つめる,18,つ,自他下一,填充,填充
1235,積もり,つもり,18,つ,名,计划,計畫
1236,積もる,つもる,18,つ,自五,堆积,堆積
1237,強い,つよい,18,つ,形,强壮,強壯
1238,辛い,つらい,18,つ,形,辛苦,辛苦
1239,吊る,つる,18,つ,自他五,悬挂,懸掛
1240,釣る,つる,18,つ,他五,钓鱼,釣魚
1241,吊るす,つるす,18,つ,他五,吊挂,吊掛
1242,連れる,つれる,18,つ,他下一,带领,帶領
1243,手,て,19,て,名,手,手
1244,出会う,であう,60,て,自五,相遇,相遇
1245,手足,てあし,19,て,名,手脚,手腳
1246,抵抗,ていこう,19,て,名，サ変,抵抗,抵抗
1247,程度,ていど,19,て,名,程度,程度
1248,丁寧,ていねい,19,て,形動,礼貌,禮貌
1249,出掛ける,でかける,60,て,自下一,出门,出門
1250,敵,てき,19,て,名,敌人,敵人
1251,適当,てきとう,19,て,形動,适当,適當
1252,出来る,できる,60,て,自上一,能够,能夠
1253,出口,でぐち,60,て,名,出口,出口
1254,手頃,てごろ,19,て,形動,合适,合適
1255,手数,てすう,19,て,名,麻烦,麻煩
1256,手伝う,てつだう,19,て,自他五,帮忙,幫忙
1257,手続,てつづき,19,て,名,手续,手續
1258,手間,てま,19,て,名,时间成本,時間成本
1259,出迎える,でむかえる,60,て,他下一,迎接,迎接
1260,でも,でも,60,て,接続,但是,但是
1261,寺,てら,19,て,名,寺庙,寺廟
1262,照らす,てらす,19,て,他五,照射,照射
1263,照る,てる,19,て,自五,照耀,照耀
1264,出る,でる,60,て,自下一,出去,出去
1265,店員,てんいん,19,て,名,店员,店員
1266,天気,てんき,19,て,名,天气,天氣
1267,伝統,でんとう,60,て,名,传统,傳統
1268,天麩羅,てんぷら,19,て,名,天妇罗,天婦羅
1269,電話,でんわ,60,て,名，サ変,电话,電話
1270,問う,とう,20,と,他五,询问,詢問
1271,どう,どう,61,と,副,怎么,怎麼
1272,答案,とうあん,20,と,名,答案,答案
1273,どうか,どうか,61,と,副,请求,請求
1274,峠,とうげ,20,と,名,山岭,山嶺
1275,どうして,どうして,61,と,副，感,为何,為何
1276,如何しても,どうしても,61,と,副,无论如何,無論如何
1277,どうせ,どうせ,61,と,副,反正,反正
1278,どうぞ,どうぞ,61,と,副,请,請
1279,動物,どうぶつ,61,と,名,动物,動物
1280,当分,とうぶん,20,と,副,暂时,暫時
1281,どうも,どうも,61,と,副,感谢,感謝
1282,遠い,とおい,20,と,形,遥远,遙遠
1283,通す,とおす,20,と,他五,通过,通過
1284,通り,とおり,20,と,名,街道,街道
1285,溶かす,とかす,20,と,他五,融化、溶解,融化、溶解
1286,融かす,とかす,20,と,他五,解开、解除,解開、解除
1287,解かす,とかす,20,と,他五,溶解、融化,溶解、融化
1288,尖る,とがる,20,と,自五,尖锐,尖銳
1289,時,とき,20,と,名,时间,時間
1290,時時,ときどき,20,と,副，名,有时,有時
1291,解く,とく,20,と,他五,解答,解答
1292,説く,とく,20,と,他五,说明,說明
1293,溶く,とく,20,と,他五,搅拌,攪拌
1294,得,とく,20,と,名，形動,获得,獲得
1295,特に,とくに,20,と,副,特别,特別
1296,特別,とくべつ,20,と,副，形動,特别,特別
1297,時計,とけい,20,と,名,时钟,時鐘
1298,解ける,とける,20,と,自下一,解开,解開
1299,溶ける,とける,20,と,自下一,融化、溶解,融化、溶解
1300,融ける,とける,20,と,自下一,场所、地方,場所、地方
1301,遂げる,とげる,20,と,他下一,完成,完成
1302,何処,どこ,61,と,代,哪里,哪裡
1303,所,ところ,20,と,名,处所、场合,處所、場合
1304,処,ところ,20,と,名,没有、无,沒有、無
1305,ところが,ところが,20,と,接続,然而,然而
1306,都市,とし,20,と,名,城市,城市
1307,年,とし,20,と,名,年份,年份
1308,図書,としょ,20,と,名,图书,圖書
1309,年寄り,としより,20,と,名,老人,老人
1310,閉じる,とじる,20,と,自他上一,关闭,關閉
1311,土地,とち,20,と,名,土地,土地
1312,とちら,とちら,20,と,代,哪里,哪裡
1313,突然,とつぜん,20,と,副,突然,突然
1314,とても,とても,20,と,副,非常,非常
1315,届く,とどく,20,と,自五,到达,到達
1316,届ける,とどける,20,と,他下一,递送,遞送
1317,整える,ととのえる,20,と,他下一,整理,整理
1318,止まる,とどまる,20,と,自五,停止,停止
1319,留まる,とどまる,20,と,自五,停留,停留
1320,止める,とどめる,20,と,他下一,阻止,阻止
1321,留める,とどめる,20,と,他下一,固定,固定
1322,唱える,となえる,20,と,他下一,宣称,宣稱
1323,どなに,どなに,61,と,代,如何,如何
1324,隣,となり,20,と,名,邻居,鄰居
1325,怒鳴る,どなる,61,と,自五,大声斥责,大聲斥責
1326,兎に角,とにかく,20,と,副,总之,總之
1327,どの,どの,61,と,連体,哪个,哪個
1328,飛ばす,とばす,20,と,他五,抛出,拋出
1329,跳ぶ,とぶ,20,と,自五,跳跃,跳躍
1330,飛ぶ,とぶ,20,と,自五,飞翔,飛翔
1331,乏しい,とぼしい,20,と,形,贫乏,貧乏
1332,止まる,とまる,20,と,自五,停止,停止
1333,留まる,とまる,20,と,自五,停留,停留
1334,泊まる,とまる,20,と,自五,住宿,住宿
1335,富む,とむ,20,と,自五,富有,富有
1336,止める,とめる,20,と,他下一,停止,停止
1337,留める,とめる,20,と,他下一,固定,固定
1338,友達,ともだち,20,と,名,朋友,朋友
1339,伴う,ともなう,20,と,他五,伴随,伴隨
1340,共に,ともに,20,と,副,一起,一起
1341,捉える,とらえる,20,と,他下一,捕捉,捕捉
1342,取り上げる,とりあげる,20,と,他下一,拿起,拿起
1343,取り扱う,とりあつかう,20,と,他五,处理,處理
1344,取り組む,とりくむ,20,と,自五,参与,參與
1345,取り込む,とりこむ,20,と,自他五,收纳,收納
1346,採る,とる,20,と,他五,采集,採集
1347,執る,とる,20,と,他五,处理,處理
1348,取る,とる,20,と,他五,取得,取得
1349,捕る,とる,20,と,他五,捕捉,捕捉
1350,何れ,どれ,61,と,代,哪个,哪個
1351,奴隷,どれい,61,と,名,奴隶,奴隸
1352,とんでもない,とんでもない,20,と,形,荒谬,荒謬
1353,どんどん,どんどん,61,と,副,不断,不斷
1354,名,な,21,な,名,名字,名字
1355,ない,ない,21,な,補助動词,不存在,不存在
1356,無い,ない,21,な,形,去世,去世
1357,亡い,ない,21,な,形,亡,亡
1358,内外,ないがい,21,な,名,内外,內外
1359,内向,ないこう,21,な,名,内向,內向
1360,内緒,ないしょ,21,な,名,秘密,秘密
1361,内容,ないよう,21,な,名,内容,內容
1362,尚,なお,21,な,副,更加、依然,更加、依然
1363,猶,なお,21,な,副,依然、仍然,依然、仍然
1364,治す,なおす,21,な,他五,治疗、修复,治療、修復
1365,直す,なおす,21,な,他五,修理、矫正,修理、矯正
1366,中,なか,21,な,名,里面,裡面
1367,長い,ながい,21,な,形,长久、长远,長久、長遠
1368,永い,ながい,21,な,形,长久、长远,長久、長遠
1369,流す,ながす,21,な,他五,流动,流動
1370,中中,なかなか,21,な,副，形動,相当,相當
1371,眺める,ながめる,21,な,他下一,眺望,眺望
1372,流れる,ながれる,21,な,自下一,流动,流動
1373,泣く,なく,21,な,自五,哭泣,哭泣
1374,鳴く,なく,21,な,自五,鸣叫,鳴叫
1375,無くす,なくす,21,な,他五,遗失,遺失
1376,無くなる,なくなる,21,な,自五,消失,消失
1377,亡くなる,なくなる,21,な,自五,去世,去世
1378,殴る,なぐる,21,な,他五,殴打,毆打
1379,嘆く,なげく,21,な,他五,叹息,嘆息
1380,投げる,なげる,21,な,他下一,投掷,投擲
1381,為さる,なさる,21,な,他五,做,做
1382,何故,なぜ,21,な,副,为何,為何
1383,夏,なつ,21,な,名,夏天,夏天
1384,懐かしい,なつかしい,21,な,形,怀念,懷念
1385,何,なに,21,な,代，副，感,什么,什麼
1386,何より,なにより,21,な,連語,比起,比起
1387,鍋,なべ,21,な,名,火锅,火鍋
1388,名前,なまえ,21,な,名,名字,名字
1389,怠ける,なまける,21,な,自下一,懒惰,懶惰
1390,並,なみ,21,な,名，接尾,排列,排列
1391,波,なみ,21,な,名,波浪,波浪
1392,浪,なみ,21,な,名,波涛,波濤
1393,涙,なみだ,21,な,名,眼泪,眼淚
1394,滑らか,なめらか,21,な,形動,光滑,光滑
1395,悩む,なやむ,21,な,自五,烦恼,煩惱
1396,習う,ならう,21,な,他五,学习,學習
1397,倣う,ならう,21,な,他五,模仿,模仿
1398,鳴らす,ならす,21,な,他五,敲响,敲響
1399,並ぶ,ならぶ,21,な,自五,排队,排隊
1400,並べる,ならべる,21,な,他下一,排列,排列
1401,鳴る,なる,21,な,自五,响起,響起
1402,成る,なる,21,な,自五,变成、成为,變成、成為
1403,生る,なる,21,な,自五,结果、结成,結果、結成
1404,なるべく,なるべく,21,な,副,尽量,盡量
1405,慣れる,なれる,21,な,自下一,习惯,習慣
1406,馴れる,なれる,21,な,自下一,熟悉,熟悉
1407,何でも,なんでも,21,な,連語，副,无论什么,無論什麼
1408,何となく,なんとなく,21,な,副,不知不觉,不知不覺
1409,似合う,にあう,22,に,自五,适合,適合
1410,匂い,におい,22,に,名,气味、香味,氣味、香味
1411,臭い,におい,22,に,名,气味、臭味,氣味、臭味
1412,匂う,におう,22,に,自五,散发气味,散發氣味
1413,臭う,におう,22,に,自五,发臭、散发异味,發臭、散發異味
1414,苦い,にがい,22,に,形,苦,苦
1415,苦手,にがて,22,に,名，形動,不擅长,不擅長
1416,賑やか,にぎやか,22,に,形動,热闹,熱鬧
1417,握る,にぎる,22,に,他五,握住,握住
1418,肉,にく,22,に,名,肉,肉
1419,憎い,にくい,22,に,形,憎恨、讨厌,憎恨、討厭
1420,悪い,にくい,22,に,形,坏、不好,壞、不好
1421,悪い,にくい,22,に,形,坏、不好,壞、不好
1422,難い,にくい,22,に,接尾,困难、不易,困難、不易
1423,悪い,にくい,22,に,接尾,坏、不好,壞、不好
1424,悪い,にくい,22,に,接尾,坏、不好,壞、不好
1425,憎む,にくむ,22,に,他五,憎恨,憎恨
1426,逃げる,にげる,22,に,自下一,逃跑,逃跑
1427,濁る,にごる,22,に,自五,混浊,混濁
1428,西,にし,22,に,名,西方,西方
1429,偽,にせ,22,に,名,伪造、假冒,偽造、假冒
1430,贋,にせ,22,に,名,赝品、假货,贗品、假貨
1431,日常,にちじょう,22,に,名,日常,日常
1432,日記,にっき,22,に,名,日记,日記
1433,担う,になう,22,に,他五,承担、担负,承擔、擔負
1434,荷う,になう,22,に,他五,负担、担任,負擔、擔任
1435,鈍い,にぶい,22,に,形,迟钝,遲鈍
1436,日本,にほん,22,に,名,日本,日本
1437,荷物,にもつ,22,に,名,行李,行李
1438,入学,にゅうがく,22,に,名，サ変,入学,入學
1439,入門,にゅうもん,22,に,名，サ変,入门,入門
1440,睨む,にらむ,22,に,他五,瞪视,瞪視
1441,似る,にる,22,に,自上一,相似,相似
1442,煮る,にる,22,に,他上一,炖煮,燉煮
1443,庭,にわ,22,に,名,庭院,庭院
1444,人気,にんき,22,に,名,受欢迎,受歡迎
1445,人形,にんぎょう,22,に,名,玩偶,玩偶
1446,人間,にんげん,22,に,名,人类,人類
1447,認識,にんしき,22,に,名，サ変,认识,認識
1448,抜く,ぬく,23,ぬ,他五,拔出,拔出
1449,脱ぐ,ぬぐ,23,ぬ,他五,脱掉,脫掉
1450,拭う,ぬぐう,23,ぬ,他五,擦拭,擦拭
1451,抜ける,ぬける,23,ぬ,自下一,脱落,脫落
1452,盗む,ぬすむ,23,ぬ,他五,偷窃,偷竊
1453,布,ぬの,23,ぬ,名,布料,布料
1454,塗る,ぬる,23,ぬ,他五,涂抹,塗抹
1455,温い,ぬるい,23,ぬ,形,微温,微溫
1456,根,ね,24,ね,名,根部,根部
1457,願う,ねがう,24,ね,他五,祈求,祈求
1458,猫,ねこ,24,ね,名,猫,貓
1459,値段,ねだん,24,ね,名,价格,價格
1460,熱,ねつ,24,ね,名,热度,熱度
1461,熱意,ねつい,24,ね,名,热情,熱情
1462,熱心,ねっしん,24,ね,名，形動,专心,專心
1463,熱中,ねっちゅう,24,ね,名，サ変,专注,專注
1464,粘る,ねばる,24,ね,自五,黏着,黏著
1465,寝坊,ねぼう,24,ね,形動，名，サ変,睡过头,睡過頭
1466,眠い,ねむい,24,ね,形,困倦,睏倦
1467,眠る,ねむる,24,ね,自五,入睡,入睡
1468,狙う,ねらう,24,ね,他五,瞄准,瞄準
1469,寝る,ねる,24,ね,自下一,睡觉,睡覺
1470,練る,ねる,24,ね,自他五,揉捏、推敲,揉捏、推敲
1471,煉る,ねる,24,ね,自他五,炼制、反复琢磨,煉製、反覆琢磨
1472,年中,ねんじゅう,24,ね,名，副,整年,整年
1473,農業,のうぎょう,25,の,名,农业,農業
1474,農民,のうみん,25,の,名,农民,農民
1475,残す,のこす,25,の,他五,留下,留下
1476,残る,のこる,25,の,自五,剩余,剩餘
1477,載せる,のせる,25,の,他下一,载运,載運
1478,乗せる,のせる,25,の,他下一,装载,裝載
1479,除く,のぞく,25,の,他五,去除,去除
1480,覗く,のぞく,25,の,自他五,偷看,偷看
1481,喉,のど,25,の,名,喉咙,喉嚨
1482,伸ばす,のばす,25,の,他五,拉长,拉長
1483,延ばす,のばす,25,の,他五,延长,延長
1484,伸びる,のびる,25,の,自上一,伸展,伸展
1485,延びる,のびる,25,の,自上一,延期,延期
1486,延べ,のべ,25,の,名,总计,總計
1487,述べる,のべる,25,の,他下一,陈述,陳述
1488,上る,のぼる,25,の,自五,爬上,爬上
1489,登る,のぼる,25,の,自五,登高,登高
1490,昇る,のぼる,25,の,自五,上升,上升
1491,飲む,のむ,25,の,他五,喝、吞咽,喝、吞嚥
1492,呑む,のむ,25,の,他五,吞咽、饮用,吞嚥、飲用
1493,乗り換える,のりかえる,25,の,自下一,换乘,轉乘
1494,乗る,のる,25,の,自五,乘坐,乘坐
1495,載る,のる,25,の,自五,刊登,刊登
1496,呑気,のんき,25,の,名，形動,悠闲,悠閒
1497,のんびり,のんびり,25,の,副，サ変,悠哉,悠哉
1498,葉,は,26,は,名,叶子,葉子
1499,歯,は,26,は,名,牙齿,牙齒
1500,場合,ばあい,62,は,名,场合,場合
1501,配達,はいたつ,26,は,名，サ変,送货,送貨
1502,入る,はいる,26,は,自五,进入,進入
1503,生える,はえる,26,は,自下一,生长,生長
1504,墓,はか,26,は,名,坟墓,墳墓
1505,馬鹿,ばか,62,は,名，形動,愚蠢,愚蠢
1506,葉書,はがき,26,は,名,明信片,明信片
1507,捗る,はかどる,26,は,自五,顺利,順利
1508,秤,はかり,26,は,名,秤量,秤量
1509,計る,はかる,26,は,他五,测量,測量
1510,図る,はかる,26,は,他五,计划,計劃
1511,測る,はかる,26,は,他五,计量,計量
1512,量る,はかる,26,は,他五,计算,計算
1513,謀る,はかる,26,は,他五,谋划,謀劃
1514,掃く,はく,26,は,他五,扫除,掃除
1515,吐く,はく,26,は,他五,呕吐,嘔吐
1516,穿く,はく,26,は,他五,穿着（鞋、裤）,穿著（鞋、褲）
1517,履く,はく,26,は,他五,穿着（鞋、袜）,穿著（鞋、襪）
1518,莫大,ばくだい,62,は,形動,庞大,龐大
1519,激しい,はげしい,26,は,形,激烈,激烈
1520,励ます,はげます,26,は,他五,鼓励,鼓勵
1521,励む,はげむ,26,は,自五,努力,努力
1522,化ける,ばける,62,は,自下一,变化,變化
1523,箱,はこ,26,は,名,箱子,箱子
1524,運ぶ,はこぶ,26,は,自他五,搬运,搬運
1525,挟む,はさむ,26,は,他五,夹住,夾住
1526,橋,はし,26,は,名,桥,橋
1527,箸,はし,26,は,名,筷子,筷子
1528,恥,はじ,26,は,名,羞耻、耻辱,羞恥、恥辱
1529,辱,はじ,26,は,名,侮辱,侮辱
1530,羞,はじ,26,は,名,羞愧,羞愧
1531,弾く,はじく,26,は,他五,弹奏,彈奏
1532,始まる,はじまる,26,は,自五,开始,開始
1533,始め,はじめ,26,は,名,开始、起始,開始、起始
1534,初め,はじめ,26,は,名,初次、起初,初次、起初
1535,始める,はじめる,26,は,他下一,开始,開始
1536,場所,ばしょ,62,は,名,地点,地點
1537,柱,はしら,26,は,名,柱子,柱子
1538,走る,はしる,26,は,自五,奔跑,奔跑
1539,恥じる,はじる,26,は,自上一,羞愧,羞愧
1540,筈,はず,26,は,名,应该,應該
1541,恥ずかしい,はずかしい,26,は,形,害羞,害羞
1542,外す,はずす,26,は,他五,取下,取下
1543,弾む,はずむ,26,は,自他五,弹跳,彈跳
1544,外れる,はずれる,26,は,自下一,脱落,脫落
1545,旗,はた,26,は,名,旗帜,旗幟
1546,肌,はだ,26,は,名,皮肤、肌肤,皮膚、肌膚
1547,膚,はだ,26,は,名,皮肤、肌肤,皮膚、肌膚
1548,裸,はだか,26,は,名,裸体,裸體
1549,畑,はたけ,26,は,名,田地,田地
1550,果たす,はたす,26,は,他五,实现,實現
1551,二十,はたち,26,は,名,二十,二十
1552,二十歳,はたち,26,は,名,二十岁,二十歲
1553,働く,はたらく,26,は,自他五,工作,工作
1554,二十日,はつか,26,は,名,二十日,二十日
1555,はっきり,はっきり,26,は,副，サ変,明确,明確
1556,発達,はったつ,26,は,名，サ変,发展,發展
1557,発展,はってん,26,は,名，サ変,进展,進展
1558,発売,はつばい,26,は,名，サ変,发售,發售
1559,発表,はっぴょう,26,は,名，サ変,发表,發表
1560,発明,はつめい,26,は,名，サ変，形動,发明,發明
1561,派手,はで,26,は,形動,华丽,華麗
1562,花,はな,26,は,名,花朵,花朵
1563,鼻,はな,26,は,名,鼻子,鼻子
1564,話,はなし,26,は,名,谈话,談話
1565,話す,はなす,26,は,他五,说话,說話
1566,放す,はなす,26,は,他五,放开,放開
1567,離す,はなす,26,は,他五,分离,分離
1568,放つ,はなつ,26,は,他五,释放,釋放
1569,花見,はなみ,26,は,名,赏花,賞花
1570,華やか,はなやか,26,は,形動,华丽,華麗
1571,離れる,はなれる,26,は,自下一,分开,分開
1572,跳ねる,はねる,26,は,自下一,弹跳,彈跳
1573,母,はは,26,は,名,母亲,母親
1574,幅,はば,26,は,名,宽度,寬度
1575,省く,はぶく,26,は,他五,省略,省略
1576,嵌める,はめる,26,は,他下一,镶嵌、嵌入,鑲嵌、嵌入
1577,填める,はめる,26,は,他下一,填补、塞入,填補、塞入
1578,速い,はやい,26,は,形,快速,快速
1579,早い,はやい,26,は,形,早,早
1580,林,はやし,26,は,名,森林,森林
1581,流行る,はやる,26,は,自五,流行,流行
1582,腹,はら,26,は,名,肚子,肚子
1583,払う,はらう,26,は,他五,支付,支付
1584,ばらばら,ばらばら,62,は,副，形動,分散,分散
1585,針,はり,26,は,名,针,針
1586,春,はる,26,は,名,春天,春天
1587,張る,はる,26,は,自他五,延展,延展
1588,貼る,はる,26,は,他五,贴上,貼上
1589,晴れ,はれ,26,は,名,晴天,晴天
1590,腫れる,はれる,26,は,自下一,肿胀,腫脹
1591,晴れる,はれる,26,は,自下一,放晴,放晴
1592,範囲,はんい,26,は,名,范围,範圍
1593,番号,ばんごう,62,は,名,号码,號碼
1594,万歳,ばんざい,62,は,名，サ変,万岁,萬歲
1595,反対,はんたい,26,は,名，サ変,反对,反對
1596,判断,はんだん,26,は,名，サ変,判断,判斷
1597,日,ひ,27,ひ,名,白天,白天
1598,火,ひ,27,ひ,名,火焰、火,火焰、火
1599,灯,ひ,27,ひ,名,灯光、灯,燈光、燈
1600,贔屓,ひいき,27,ひ,名，サ変,偏袒,偏袒
1601,冷える,ひえる,27,ひ,自下一,变冷,變冷
1602,控える,ひかえる,27,ひ,自他下一,控制,控制
1603,比較,ひかく,27,ひ,名，サ変,比较,比較
1604,東,ひがし,27,ひ,名,东方,東方
1605,光,ひかり,27,ひ,名,光,光
1606,光る,ひかる,27,ひ,自五,发光,發光
1607,引かれる,ひかれる,27,ひ,自下一,吸引,吸引
1608,悲観,ひかん,27,ひ,名，サ変,悲观,悲觀
1609,率いる,ひきいる,27,ひ,他上一,率领,率領
1610,引き出す,ひきだす,27,ひ,他五,提取,提取
1611,引き続き,ひきつづき,27,ひ,副,继续,繼續
1612,引く,ひく,27,ひ,他自五,拉,拉
1613,弾く,ひく,27,ひ,他五,弹奏,彈奏
1614,低い,ひくい,27,ひ,形,低矮,低矮
1615,悲劇,ひげき,27,ひ,名,悲剧,悲劇
